Date,Open,High,Low,Close
06/25/2012,"17,038.77","17,131.15","16,853.05","16,882.16"
06/22/2012,"16,882.74","17,016.06","16,807.80","16,972.51"
06/21/2012,"16,855.60","17,050.44","16,799.63","17,032.56"
06/20/2012,"16,903.96","16,962.49","16,840.10","16,896.63"
06/19/2012,"16,681.89","16,890.00","16,681.89","16,859.80"
06/18/2012,"17,039.54","17,109.95","16,636.09","16,705.83"
06/15/2012,"16,701.28","16,967.76","16,701.28","16,949.83"
06/14/2012,"16,857.23","16,921.49","16,658.98","16,677.88"
06/13/2012,"16,865.72","16,944.11","16,792.87","16,880.51"
06-12-2012,"16,570.51","16,897.42","16,553.47","16,862.80"
06-11-2012,"16,804.89","16,893.81","16,627.48","16,668.01"
06-08-2012,"16,611.52","16,767.77","16,485.02","16,718.87"
06-07-2012,"16,578.01","16,680.59","16,519.89","16,649.05"
06-06-2012,"16,100.36","16,494.50","16,100.36","16,454.30"
06-05-2012,"16,065.37","16,138.29","15,979.77","16,020.64"
06-04-2012,"15,808.88","16,012.84","15,748.98","15,988.40"
06-01-2012,"16,217.48","16,226.19","15,933.48","15,965.16"
05/31/2012,"16,224.86","16,277.48","16,086.06","16,218.53"
05/30/2012,"16,391.90","16,428.74","16,295.31","16,312.15"
05/29/2012,"16,500.04","16,544.38","16,410.21","16,438.58"
05/28/2012,"16,289.82","16,439.97","16,273.49","16,416.84"
05/25/2012,"16,213.24","16,273.48","16,118.35","16,217.82"
05/24/2012,"16,033.90","16,252.37","15,934.77","16,222.30"
05/23/2012,"15,995.14","16,002.03","15,847.03","15,948.10"
05/22/2012,"16,344.34","16,366.72","16,000.84","16,026.41"
05/21/2012,"16,187.66","16,298.39","16,149.61","16,183.26"
05/18/2012,"15,868.07","16,206.35","15,809.71","16,152.75"
05/17/2012,"16,119.08","16,240.18","16,007.92","16,070.48"
05/16/2012,"16,132.68","16,132.68","15,974.60","16,030.09"
05/15/2012,"16,146.90","16,370.12","16,123.04","16,328.25"
05/14/2012,"16,318.36","16,390.33","16,124.82","16,215.84"
05-11-2012,"16,355.59","16,447.24","16,233.76","16,292.98"
05-10-2012,"16,515.62","16,671.81","16,377.02","16,420.05"
05-09-2012,"16,436.41","16,615.74","16,422.93","16,479.58"
05-08-2012,"16,915.71","16,918.31","16,502.91","16,546.18"
05-07-2012,"16,620.44","16,944.13","16,513.77","16,912.71"
05-04-2012,"17,066.84","17,121.37","16,776.72","16,831.08"
05-03-2012,"17,271.77","17,271.77","17,120.86","17,151.19"
05-02-2012,"17,370.93","17,432.33","17,265.48","17,301.91"
04/30/2012,"17,195.51","17,359.18","17,195.51","17,318.81"
04/27/2012,"17,145.39","17,242.15","17,022.09","17,134.25"
04/26/2012,"17,191.02","17,193.25","17,084.05","17,130.67"
04/25/2012,"17,225.54","17,249.61","17,019.24","17,151.29"
04/24/2012,"17,154.75","17,247.53","17,046.72","17,207.29"
04/23/2012,"17,347.76","17,444.18","17,056.77","17,096.68"
04/20/2012,"17,459.72","17,519.88","17,231.34","17,373.84"
04/19/2012,"17,432.89","17,530.30","17,361.71","17,503.71"
04/18/2012,"17,447.26","17,522.80","17,371.93","17,392.39"
04/17/2012,"17,200.97","17,381.92","17,103.36","17,357.94"
04/16/2012,"17,047.87","17,173.06","17,010.16","17,150.95"
04/13/2012,"17,232.56","17,398.22","17,027.30","17,094.51"
04-12-2012,"17,276.87","17,395.15","17,276.87","17,332.62"
04-11-2012,"17,125.96","17,319.15","17,075.89","17,199.40"
04-10-2012,"17,259.26","17,274.69","17,135.76","17,243.84"
04-09-2012,"17,407.66","17,407.66","17,199.63","17,222.14"
04-04-2012,"17,553.26","17,553.26","17,436.60","17,486.02"
04-03-2012,"17,576.21","17,664.10","17,570.01","17,597.42"
04-02-2012,"17,429.96","17,529.98","17,382.38","17,478.15"
03/30/2012,"17,117.41","17,439.51","17,105.22","17,404.20"
03/29/2012,"17,039.85","17,109.35","16,920.61","17,058.61"
03/28/2012,"17,234.48","17,245.82","17,040.12","17,121.62"
03/27/2012,"17,209.13","17,366.84","17,061.16","17,257.36"
03/26/2012,"17,377.59","17,377.59","17,021.85","17,052.78"
03/23/2012,"17,257.72","17,458.35","17,179.33","17,361.74"
03/22/2012,"17,586.06","17,687.01","17,136.50","17,196.47"
03/21/2012,"17,301.16","17,622.87","17,275.88","17,601.71"
03/20/2012,"17,308.89","17,410.13","17,211.73","17,316.18"
03/19/2012,"17,531.47","17,561.46","17,226.43","17,273.37"
03/16/2012,"17,656.81","17,871.00","17,426.58","17,466.20"
03/15/2012,"17,916.85","17,918.25","17,622.13","17,675.85"
03/14/2012,"18,003.15","18,040.69","17,837.22","17,919.30"
03/13/2012,"17,680.23","17,842.92","17,680.23","17,813.62"
03-12-2012,"17,772.10","17,772.10","17,494.65","17,587.67"
03-09-2012,"17,325.82","17,531.62","17,325.82","17,503.24"
03-07-2012,"17,127.18","17,239.35","17,008.77","17,145.52"
03-06-2012,"17,336.64","17,691.96","17,128.28","17,173.29"
03-05-2012,"17,598.42","17,598.42","17,312.30","17,362.87"
03-02-2012,"17,661.39","17,731.88","17,504.38","17,636.80"
03-01-2012,"17,714.62","17,717.53","17,463.27","17,583.97"
02/29/2012,"17,919.93","18,001.35","17,677.97","17,752.68"
02/28/2012,"17,545.11","17,776.82","17,530.44","17,731.12"
02/27/2012,"17,975.19","17,975.19","17,381.64","17,445.75"
02/24/2012,"18,079.01","18,198.15","17,848.93","17,923.57"
02/23/2012,"18,127.35","18,249.53","18,005.28","18,078.50"
02/22/2012,"18,490.87","18,523.78","18,095.81","18,145.25"
02/21/2012,"18,303.73","18,470.86","18,293.80","18,428.61"
02/17/2012,"18,331.20","18,423.06","18,234.56","18,289.35"
02/16/2012,"18,163.05","18,182.78","18,043.32","18,153.99"
02/15/2012,"18,000.30","18,231.35","18,000.30","18,202.41"
02/14/2012,"17,767.46","17,890.33","17,742.58","17,848.57"
02/13/2012,"17,761.70","17,849.64","17,665.89","17,772.84"
02-10-2012,"17,817.59","17,890.11","17,627.14","17,748.69"
02-09-2012,"17,647.80","17,879.46","17,609.43","17,830.75"
02-08-2012,"17,631.69","17,809.21","17,579.59","17,707.32"
